respondent_id,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,C091,C092,C093,C094,C095,C096,C097,C098,C099,C100,C101,C102,C103,C104,C105,C106,C107,C108
58,2,2,3,2,3,2,3,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,2,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,3,5,4,4,5,5,4,3,4,5,1,4,5,5,5,4,5,5,4,4,5,3,5,4,5,3,4,5,5,5,4,3,4,2,4,4,4,4,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,希望可以根据不同体质定制
59,1,3,2,1,1,3,4,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1^其他〖没去过〗,1,1,1,1,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,0,0,0,1,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,无
60,1,3,4,1,1,3,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,0,0,0,0,0,4,4,4,4,4,5,4,4,4,4,4,4,1,3,4,4,4,4,4,4,4,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,0,0,0,0,0,0,0,0,1^其他〖发鸡蛋〗,1,1,0,0,1,1,0,送一点
61,1,3,4,1,1,3,4,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,无
62,1,3,4,1,1,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,无
63,1,3,4,1,1,4,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,无
64,2,3,4,1,1,2,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,5,4,4,4,5,4,4,4,5,4,4,5,4,3,4,5,4,4,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,暂无
65,1,3,4,1,1,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,0,0,0,0,1,0,0,3,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,无
66,2,2,4,2,5,4,4,2,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,可以推出不同体质套餐
67,1,4,3,3,2,3,3,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,0,0,0,1,0,0,1,0,1^其他〖好〗,0,1,0,1,0,0,1^其他〖好〗,价格
68,1,3,4,1,2,3,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,0,0,0,0,0,3,3,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,5,4,4,5,4,5,4,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,无
69,1,3,4,1,1,3,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,无
70,1,4,4,3,4,2,4,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,实效最重要
71,2,3,4,1,1,3,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,0,0,0,0,0,4,4,5,4,5,4,3,5,4,4,4,3,1,4,5,4,4,3,4,4,3,4,3,4,4,4,4,4,4,5,4,4,4,3,4,3,3,4,4,3,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,口感天然无添加，包装朴素展实力，价格诱人接地气
72,1,3,2,1,1,2,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,价格可以更实惠
73,1,3,4,1,1,2,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,无
74,1,3,4,1,1,4,4,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,0,0,0,0,0,0,4,5,5,4,4,4,3,5,5,4,4,5,1,4,5,5,5,4,4,3,4,3,5,3,4,4,4,3,5,4,5,5,4,4,3,3,5,4,4,5,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,无
75,2,3,2,1,1,3,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,没有
76,1,3,4,1,1,4,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1^其他〖1〗,无
77,1,3,4,1,1,2,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,无
78,1,3,4,1,1,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,好的
79,2,3,5,1,1,2,4,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,5,1,3,4,5,5,5,3,4,5,5,5,3,3,3,3,3,3,3,3,3,3,3,4,2,2,3,4,3,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,有效果就会购买
80,2,3,4,1,1,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,4,4,1,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,否
81,1,3,4,1,1,3,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,3,3,3,3,4,4,4,4,4,4,4,1,4,4,4,4,2,3,4,5,4,5,4,4,4,4,3,4,4,5,4,3,4,4,3,4,3,4,4,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,无
82,1,3,4,1,1,3,5,2,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,1,0,0,0,0,4,3,4,4,3,4,4,3,4,4,4,3,4,5,4,3,4,4,4,4,4,4,3,3,4,3,3,4,3,4,3,4,3,4,4,3,4,3,3,4,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,希望更物美价廉一点
83,1,3,4,1,5,3,4,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,5,1,5,4,5,4,3,4,5,4,3,4,5,4,5,4,4,5,5,4,5,5,5,4,5,4,5,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,无
84,1,3,4,1,1,2,4,2,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,2,1,1,1,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,0,0,0,1,0,0,0,4,3,4,5,4,4,4,4,4,4,4,4,1,4,4,4,4,5,4,5,5,5,5,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,无
85,2,3,4,1,1,4,5,2,0,0,1,0,0,0,1^其他〖无〗,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,无
86,2,3,4,1,1,4,5,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2,1,1,1,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,无
87,1,3,4,1,1,2,4,2,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,无
88,2,3,4,1,1,3,4,2,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,无
89,1,3,4,1,1,3,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,无
90,1,3,4,1,1,4,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,2,2,2,3,2,3,2,3,2,3,2,2,3,2,3,3,2,3,3,3,3,3,3,3,3,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,无
91,1,3,4,1,1,2,3,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,5,4,5,4,4,4,5,4,4,5,1,5,4,5,4,4,4,5,4,5,5,4,4,5,4,5,5,4,4,4,4,5,4,5,5,4,4,4,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,价格更亲民一点
92,2,3,4,1,1,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,无
93,1,3,4,1,1,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,0,0,0,0,0,3,4,3,4,3,4,4,3,4,3,4,3,1,4,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,4,4,4,4,4,4,3,4,3,4,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,无
94,1,3,4,1,1,4,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,无
95,1,3,4,1,1,4,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1^其他〖单纯来看看〗,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,0,0,0,0,0,4,4,4,4,4,3,3,4,3,3,4,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,做的好吃一点
96,2,3,4,1,1,3,3,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,1,0,0,0,5,4,4,4,5,3,5,5,5,5,4,4,1,3,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,5,4,4,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,养生茶饮包装可以做的简洁明了一点，沉稳一点
97,2,3,4,1,1,4,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,无
98,2,3,4,1,1,3,4,2,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,0,1,0,0,0,4,3,4,4,3,2,4,5,4,4,5,4,1,4,5,5,4,5,3,5,5,4,5,3,4,5,3,4,3,4,5,4,3,3,4,2,3,4,5,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,包装可以小一些，把每天的量安排好
99,2,3,4,1,1,3,4,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,0,0,1,0,0,0,4,4,3,4,3,3,4,5,4,4,4,4,1,4,5,5,5,4,4,3,5,5,4,4,5,5,4,4,5,5,5,5,5,4,5,5,5,5,5,5,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,我虽然对这个产品不是很了解，但是据我了解的中医药产品都很贵希望价格上面能够多给一些优惠力度
100,2,3,4,1,1,3,4,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,1,0,0,0,0,0,3,4,3,4,4,3,4,4,3,4,4,3,4,3,4,3,4,3,4,3,4,4,4,3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,无
101,2,3,4,1,1,3,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,无
102,2,5,5,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,5,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,无
103,1,3,4,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,无
104,2,3,4,1,1,2,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,无
105,2,3,4,1,1,4,4,2,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,1,0,0,0,0,2,2,2,4,4,4,3,4,4,4,3,4,1,4,4,4,3,4,4,4,4,5,5,4,4,4,4,3,4,4,4,4,4,3,3,2,4,3,3,2,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,产品有配套服务
106,2,3,4,1,1,1,4,2,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,5,1,3,5,5,3,5,3,5,5,5,5,3,5,5,5,4,3,3,3,4,4,3,3,2,4,4,4,4,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,真材实料，价格亲民
107,1,3,4,1,1,4,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,无
108,2,3,4,1,1,3,3,2,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,2,1,0,1,1,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,无
109,1,2,4,2,4,3,4,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,1,0,0,0,0,0,0,4,3,4,4,4,4,4,4,5,5,4,4,1,4,4,5,5,4,4,4,4,5,5,4,4,4,5,5,5,5,4,4,4,4,5,4,4,4,4,4,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,没有
110,2,3,4,1,1,3,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1^其他〖没去过〗,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,透明包装
111,1,3,4,1,1,3,3,2,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,2,1,1,0,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,1,0,1,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,无
112,1,3,4,1,1,3,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,3,4,3,4,3,3,4,3,3,4,3,1,4,4,4,4,3,4,4,5,5,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,没有
113,1,3,4,1,1,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,0,0,0,0,0,4,4,3,4,4,4,3,4,4,3,4,3,5,3,4,4,4,3,3,4,5,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,无
114,1,3,4,1,1,4,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,1,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,0,0,0,0,0,0,4,5,4,4,4,4,3,4,4,3,4,4,1,3,4,5,5,3,4,5,5,4,4,4,4,4,5,3,4,5,4,4,4,3,5,2,4,3,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,无
115,1,3,4,1,1,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,4,3,3,3,3,3,3,4,3,3,4,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,没有
